doc,section,job_statement,job_type,persona,job_map_stage,granularity,parent_job,prerequisites,related_jobs,desired_outcomes,evidence,notes
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with GitHub Webhook - Add webhook secrets,"When I need to add additional webhook secrets for an existing Repository CR or replace a deleted secret, I want to add webhook secrets using the tkn pac CLI, so I can maintain secure webhook payload validation without recreating the entire configuration.",related,Platform engineer,Modify,user_story,Configure GitHub Webhook integration with appropriate permissions,Have existing Repository CR; Have webhook configuration already set up,Update personal access token; Configure webhook initially,Minimize disruption when rotating webhook secrets; Ensure continuous webhook security; Reduce time to add or replace secrets,"using-pipelines-as-code-repos-self-managed-reduced.adoc, lines 593-614; modules/op-using-pipelines-as-code-with-github-webhook.adoc, lines 152-173",Supports adding multiple webhook secrets or replacing deleted ones using tkn pac webhook add command. Updates existing Secret object with new webhook.secret key.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with GitHub Webhook - Update personal access token,"When my GitHub personal access token expires or needs rotation, I want to update the token in my Repository CR configuration, so I can maintain pipeline automation without service interruption.",related,Platform engineer,Modify,user_story,Configure GitHub Webhook integration with appropriate permissions,Have existing Repository CR with configured GitHub integration; Create new personal access token on GitHub,Add webhook secrets; Configure initial webhook,Minimize pipeline downtime during token rotation; Ensure secure token management; Reduce complexity of token updates,"using-pipelines-as-code-repos-self-managed-reduced.adoc, lines 616-657; modules/op-using-pipelines-as-code-with-github-webhook.adoc, lines 175-216",Two approaches: tkn pac webhook update-token CLI or manual oc patch command. Both update provider.token in Secret object referenced by Repository CR.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with GitLab,"When my organization uses GitLab as the preferred platform, I want to configure GitLab webhook integration with Pipelines as Code, so I can automate CI/CD pipelines triggered by GitLab repository events.",core,Platform engineer,Configure,main_job,,Install Pipelines as Code on the cluster; Generate personal access token as manager of GitLab project or organization,Use Pipelines as Code with GitHub Webhook; Use Pipelines as Code with GitHub App,Minimize configuration complexity for GitLab integration; Ensure secure webhook payload validation; Reduce time to set up automated pipeline execution for GitLab repositories,"using-pipelines-as-code-repos-self-managed-reduced.adoc -> Use Pipelines as Code with GitLab, lines 677-881; modules/op-using-pipelines-as-code-with-gitlab.adoc, lines 1-201",Main job for GitLab integration. Includes automatic (tkn pac CLI) and manual configuration paths. Note: Token scoped for specific project cannot access MR from forked repositories.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with GitLab - Automatic configuration,"As a platform engineer, when I need to quickly configure GitLab webhook integration, I want to use the tkn pac CLI tool for automatic setup, so I can provision webhooks and Repository CRs with GitLab-specific configuration without manual UI steps.",core,Platform engineer,Configure,user_story,Configure GitLab webhook integration with Pipelines as Code,Install Pipelines as Code on the cluster; Generate personal access token with admin:repo_hook scope; Know GitLab project ID,Configure GitLab webhook manually; Add GitLab webhook secrets; Update personal access token,Minimize configuration time through CLI automation; Reduce errors from manual webhook setup; Ensure correct GitLab project ID and API URL configuration,"using-pipelines-as-code-repos-self-managed-reduced.adoc, lines 704-736; modules/op-using-pipelines-as-code-with-gitlab.adoc, lines 26-58","Automatic configuration using tkn pac create repo. CLI prompts for GitLab-specific details including project ID and API URL. Creates webhook, Secret, and Repository CR automatically."
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with GitLab - Manual configuration,"As a platform engineer, when I need fine-grained control over GitLab webhook configuration or work with private GitLab instances, I want to manually configure GitLab webhooks and Repository CRs, so I can customize API URLs and settings for my specific GitLab deployment.",core,Platform engineer,Configure,user_story,Configure GitLab webhook integration with Pipelines as Code,Install Pipelines as Code on the cluster; Extract Pipelines as Code controller public URL; Generate personal access token on GitLab,Configure GitLab webhook automatically; Verify GitLab webhook configuration,Ensure compatibility with private GitLab instances; Minimize dependency on CLI for complex configurations; Reduce likelihood of API URL misconfiguration,"using-pipelines-as-code-repos-self-managed-reduced.adoc, lines 738-800; modules/op-using-pipelines-as-code-with-gitlab.adoc, lines 60-122","Manual configuration supports private GitLab instances with custom git_provider.url field. Involves GitLab webhook UI configuration, Secret creation, and Repository CR with GitLab-specific settings."
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with GitLab - Add webhook secrets,"When I need to add additional webhook secrets for an existing GitLab Repository CR or replace a deleted secret, I want to add webhook secrets using the tkn pac CLI, so I can maintain secure webhook validation for GitLab integrations without full reconfiguration.",related,Platform engineer,Modify,user_story,Configure GitLab webhook integration with Pipelines as Code,Have existing GitLab Repository CR; Have GitLab webhook configuration already set up,Update personal access token for GitLab; Configure GitLab webhook initially,Minimize disruption when rotating GitLab webhook secrets; Ensure continuous webhook security; Reduce time to add or replace secrets for GitLab,"using-pipelines-as-code-repos-self-managed-reduced.adoc, lines 802-823; modules/op-using-pipelines-as-code-with-gitlab.adoc, lines 124-145",Uses tkn pac webhook add command for GitLab repositories. Updates webhook.secret key in existing OpenShift Secret object.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with GitLab - Update personal access token,"When my GitLab personal access token expires or needs rotation, I want to update the token in my GitLab Repository CR configuration, so I can maintain pipeline automation for GitLab repositories without service interruption.",related,Platform engineer,Modify,user_story,Configure GitLab webhook integration with Pipelines as Code,Have existing GitLab Repository CR with configured integration; Generate new personal access token on GitLab,Add GitLab webhook secrets; Configure initial GitLab webhook,Minimize pipeline downtime during GitLab token rotation; Ensure secure token management for GitLab; Reduce complexity of token updates,"using-pipelines-as-code-repos-self-managed-reduced.adoc, lines 825-861; modules/op-using-pipelines-as-code-with-gitlab.adoc, lines 147-183",Two approaches: tkn pac webhook update-token CLI or manual oc patch command. Updates provider.token in Secret object for GitLab integration.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with Bitbucket Cloud,"When my organization uses Bitbucket Cloud as the preferred platform, I want to integrate Pipelines as Code with my Bitbucket Cloud repository, so I can automate CI/CD workflows triggered by repository events.",core,Platform engineer,Configure,main_job,,Install Pipelines as Code on the cluster; Create app password on Bitbucket Cloud with appropriate permissions,Configure Bitbucket Data Center integration; Update Bitbucket Cloud app passwords; Manage webhook secrets,Minimize time to establish working integration; Ensure webhook events trigger pipeline runs reliably; Reduce likelihood of authentication failures; Prevent unauthorized webhook hijacking,"using-pipelines-as-code-repos-self-managed-reduced.adoc -> Use Pipelines as Code with Bitbucket Cloud, lines 884-1132; modules/op-using-pipelines-as-code-with-bitbucket-cloud.adoc lines 1-245",Main job for Bitbucket Cloud integration. Covers both automatic (tkn pac) and manual configuration paths.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with Bitbucket Cloud - Automatic configuration,"As a Platform engineer, when I want to quickly set up Bitbucket Cloud integration, I want to use the tkn pac CLI tool to automatically configure webhooks and Repository CR, so I can complete setup with minimal manual steps.",core,Platform engineer,Configure,user_story,Integrate Pipelines as Code with Bitbucket Cloud repository,Install Pipelines as Code on the cluster; Create app password with Webhooks Read and Write permissions; Have tkn pac CLI available,Configure webhook manually; Update webhook secrets,Minimize configuration time; Reduce likelihood of configuration errors; Ensure namespace and Repository CR are created automatically; Avoid manual webhook setup steps,using-pipelines-as-code-repos-self-managed-reduced.adoc lines 918-946; modules/op-using-pipelines-as-code-with-bitbucket-cloud.adoc lines 33-61,"Automatic configuration path using tkn pac create repo. Interactive CLI prompts guide user through setup including namespace creation, webhook configuration, and Repository CR creation."
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with Bitbucket Cloud - Manual configuration,"As a Platform engineer, when I need full control over Bitbucket Cloud integration setup, I want to manually configure webhooks and create Repository CR, so I can customize configuration parameters and integrate with existing infrastructure.",core,Platform engineer,Configure,user_story,Integrate Pipelines as Code with Bitbucket Cloud repository,Install Pipelines as Code on the cluster; Extract Pipelines as Code controller public URL; Create app password on Bitbucket Cloud; Have target namespace created,Configure webhook automatically using tkn pac; Verify webhook configuration,Ensure precise control over webhook event selection; Minimize dependency on CLI tools; Reduce likelihood of namespace conflicts; Enable integration with existing secret management,using-pipelines-as-code-repos-self-managed-reduced.adoc lines 948-997; modules/op-using-pipelines-as-code-with-bitbucket-cloud.adoc lines 63-112,"Manual configuration path. Requires extracting controller URL, configuring webhook in Bitbucket Cloud UI, creating Secret object, and creating Repository CR. Provides more control but requires more steps."
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with Bitbucket Cloud - Update webhook secrets,"As a Platform engineer, when an existing webhook secret is deleted or needs rotation, I want to add or update Bitbucket Cloud webhook secrets, so I can maintain secure integration without recreating the entire Repository CR.",related,Platform engineer,Operate,user_story,Integrate Pipelines as Code with Bitbucket Cloud repository,Have existing Repository CR for Bitbucket Cloud; Have tkn pac CLI or kubectl access,Update personal access tokens; Manage Bitbucket Cloud credentials,Minimize downtime during credential rotation; Reduce risk of webhook failures due to expired secrets; Ensure webhook secrets are updated without disrupting pipeline runs,using-pipelines-as-code-repos-self-managed-reduced.adoc lines 1009-1036; modules/op-using-pipelines-as-code-with-bitbucket-cloud.adoc lines 124-150,Optional lifecycle management task for existing Repository CR. Uses tkn pac webhook add command or manual Secret update.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with Bitbucket Cloud - Update access token,"As a Platform engineer, when my Bitbucket Cloud app password expires or needs rotation, I want to update the personal access token in the Repository configuration, so I can maintain authentication without recreating resources.",related,Platform engineer,Operate,user_story,Integrate Pipelines as Code with Bitbucket Cloud repository,Have existing Repository CR for Bitbucket Cloud; Generate new Bitbucket Cloud app password,Update webhook secrets; Manage Bitbucket Cloud credentials,Minimize authentication disruption during token rotation; Reduce time to restore pipeline functionality after token expiration; Ensure secure credential updates,using-pipelines-as-code-repos-self-managed-reduced.adoc lines 1037-1080; modules/op-using-pipelines-as-code-with-bitbucket-cloud.adoc lines 152-195,Token lifecycle management. Provides two paths: tkn pac webhook update-token CLI or manual oc patch of Secret object. Critical for maintaining long-term integration.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with Bitbucket Data Center,"When my organization uses Bitbucket Data Center as the preferred platform, I want to integrate Pipelines as Code with my Bitbucket Data Center repository, so I can automate CI/CD workflows triggered by repository events in on-premises environments.",core,Platform engineer,Configure,main_job,,Install Pipelines as Code on the cluster; Generate personal access token with PROJECT_ADMIN and REPOSITORY_ADMIN permissions on Bitbucket Data Center,Configure Bitbucket Cloud integration; Manage Bitbucket Data Center webhooks; Update Bitbucket Data Center credentials,Minimize time to establish on-premises integration; Ensure webhook events trigger pipeline runs reliably; Reduce likelihood of permission-related failures; Enable secure webhook payload validation with secrets,"using-pipelines-as-code-repos-self-managed-reduced.adoc -> Use Pipelines as Code with Bitbucket Data Center, lines 1134-1281; modules/op-using-pipelines-as-code-with-bitbucket-server.adoc lines 1-145","Main job for Bitbucket Data Center (on-premises) integration. Unlike Bitbucket Cloud, supports webhook secrets and requires manual configuration only (tkn pac commands not supported)."
using-pipelines-as-code-repos-self-managed-reduced.adoc,Use Pipelines as Code with Bitbucket Data Center - Manual configuration,"As a Platform engineer, when I need to set up Bitbucket Data Center integration, I want to manually configure webhooks with secrets and create Repository CR, so I can establish secure on-premises CI/CD integration.",core,Platform engineer,Configure,user_story,Integrate Pipelines as Code with Bitbucket Data Center repository,Install Pipelines as Code on the cluster; Extract Pipelines as Code controller public URL; Generate personal access token with PROJECT_ADMIN and REPOSITORY_ADMIN permissions; Generate webhook secret using openssl or similar tool,Verify Bitbucket Data Center webhook configuration; Configure Bitbucket Cloud integration,Ensure webhook payload security with shared secrets; Minimize risk of unauthorized webhook requests; Reduce configuration errors through precise API URL specification; Enable access to forked repositories in pull requests,using-pipelines-as-code-repos-self-managed-reduced.adoc lines 1160-1229; modules/op-using-pipelines-as-code-with-bitbucket-server.adoc lines 24-94,"Manual configuration only for Bitbucket Data Center. Requires webhook secret generation, configuring events (Push, Modified, PR events), creating Secret with both provider token and webhook secret, and Repository CR with git_provider.url pointing to Data Center API. Note: tkn pac create and bootstrap not supported."
using-pipelines-as-code-repos-self-managed-reduced.adoc,Configure custom certificates for {pac},"When integrating Pipelines as Code with a Git repository that uses privately signed or custom certificates, I want to expose the certificate to PAC, so I can ensure secure communication without certificate validation errors.",core,Cluster administrator,Secure,user_story,Configure Pipelines as Code with enterprise Git repositories,Install Pipelines as Code using OpenShift Pipelines Operator; Have custom or privately signed certificate available,Configure PAC with Git repository; Set up enterprise Git integration,Minimize certificate validation errors during Git operations; Ensure secure communication with privately signed certificates; Reduce manual certificate management overhead,"using-pipelines-as-code-repos-self-managed-reduced.adoc -> 'Configure custom certificates for {pac}', lines 1283-1300; modules/op-interfacing-pipelines-as-code-with-custom-certificates.adoc, lines 1-14. Abstract states: 'To configure {pac} with a Git repository that uses a privately signed or custom certificate, expose the certificate to {pac}.' Procedure: 'If you have installed {pac} using the {pipelines-title} Operator, you can add your custom certificate to the cluster using the Proxy object. The Operator exposes the certificate in all {pipelines-title} components and workloads, including {pac}.'",Procedure-type content focused on certificate configuration for enterprise environments with custom CAs. Uses cluster-level Proxy object approach via Operator.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Private repository support in {pac},"When working with private Git repositories in Pipelines as Code, I want to understand how authentication secrets are managed, so I can properly configure my pipelines to clone private repositories.",core,Pipeline developer,Configure,main_job,,Have Pipelines as Code installed and configured; Have access to private Git repository; Understand basic Pipeline and PipelineRun concepts,Configure Git authentication; Use git-clone task in pipelines; Manage workspace configurations,Minimize authentication failures when cloning private repositories; Ensure automatic secret management reduces manual overhead; Reduce errors in workspace and secret configuration,"using-pipelines-as-code-repos-self-managed-reduced.adoc -> 'Private repository support in {pac}', lines 1302-1363; modules/op-using-private-repositories-with-pipelines-as-code.adoc, lines 1-60. Abstract states: '{pac} supports private repositories by creating or updating a secret in the target namespace with the user token. The git-clone task from {tekton-hub} uses the user token to clone private repositories.' Content describes secret naming format 'pac-gitauth-<REPOSITORY_OWNER>-<REPOSITORY_NAME>-<RANDOM_STRING>' and workspace configuration requirements.",Reference-type content explaining automatic secret creation and workspace configuration patterns. Includes configuration option via TektonConfig CR secret-auto-create parameter.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Private repository support in {pac},"When creating Pipeline definitions for private repositories, I want to reference the auto-created authentication secret using the basic-auth workspace, so I can ensure my git-clone task has the necessary credentials.",core,Pipeline developer,Configure,user_story,Use private Git repositories with Pipelines as Code,Understand workspace concepts in Tekton; Have private repository configured with PAC; Know the git-clone task from Tekton Hub,Configure Pipeline workspaces; Use git-clone task; Pass secrets to pipeline tasks,Minimize configuration errors in workspace references; Ensure git-clone task receives proper authentication; Reduce time to configure working private repository pipelines,"using-pipelines-as-code-repos-self-managed-reduced.adoc -> 'Private repository support in {pac}', lines 1316-1355; modules/op-using-private-repositories-with-pipelines-as-code.adoc, lines 13-52. Content states: 'You must reference the secret with the basic-auth workspace in your pipeline run and pipeline definitions, which is then passed on to the git-clone task.' Includes YAML examples showing workspace configuration in both PipelineRun (lines 1318-1326) and Pipeline (lines 1330-1354).",User story focused on the implementation pattern for referencing PAC-managed secrets in Pipeline definitions. Includes code examples for both PipelineRun and Pipeline YAML structures.
using-pipelines-as-code-repos-self-managed-reduced.adoc,Private repository support in {pac},"When managing Pipelines as Code at the platform level, I want to control automatic secret creation behavior, so I can align with organizational security policies and secret management practices.",core,Platform administrator,Configure,user_story,Use private Git repositories with Pipelines as Code,Have cluster admin privileges; Understand TektonConfig custom resource; Have organizational security policies defined,Configure TektonConfig CR; Manage PAC settings; Control secret lifecycle,Ensure compliance with security policies for secret management; Minimize unauthorized automatic secret creation; Reduce misalignment between PAC behavior and organizational standards,"using-pipelines-as-code-repos-self-managed-reduced.adoc -> 'Private repository support in {pac}', lines 1357-1358; modules/op-using-private-repositories-with-pipelines-as-code.adoc, lines 54-55. Content states: 'You can change this configuration by setting the secret-auto-create parameter to either a false or true value, as required, in the TektonConfig custom resource, in the pipelinesAsCode.settings spec.'",Platform-level configuration job for controlling PAC's automatic secret creation feature. Targets administrators who need to align PAC behavior with organizational policies.
