doc,section,job_statement,job_type,persona,job_map_stage,granularity,parent_job,prerequisites,related_jobs,desired_outcomes,evidence,notes
configuring-multicluster-support-self-managed-reduced.adoc,Configuring the hub cluster for multicluster - Configure Tekton Results for multicluster,"When Tekton Results is enabled on the hub cluster, I want to disable watcher and retention agents, so I can prevent conflicts with spoke cluster pipeline executions.",core,Platform Administrator,CONFIGURE,user_story,Configure hub cluster to manage and schedule pipeline runs,Enable multicluster in TektonConfig; Have Tekton Results enabled,,Eliminate pipeline run conflicts between hub and spoke; Ensure correct result storage location; Reduce likelihood of duplicate result entries,"modules/op-configuring-hub-cluster-multicluster.adoc, lines 444-471, optional step 7 disabling Results watcher and retention policy agent",Source: modules/op-configuring-hub-cluster-multicluster.adoc (PROCEDURE step 7). Optional user story for Results configuration.
configuring-multicluster-support-self-managed-reduced.adoc,Configuring spoke clusters for multicluster,"When enabling spoke clusters to execute workloads, I want to configure spoke clusters to receive and run pipeline runs from the hub, so I can distribute pipeline execution.",core,Cluster Administrator,CONFIGURE,main_job,,Install OpenShift Pipelines Operator on spoke clusters; Have cluster-admin permissions on spoke clusters; Configure hub cluster for multicluster,Verify multicluster setup,Minimize spoke cluster configuration time; Ensure spoke can receive hub-scheduled workloads; Reduce likelihood of authentication failures,"modules/op-configuring-spoke-clusters-multicluster.adoc, lines 486-796, procedure section with 6 configuration steps",Source: modules/op-configuring-spoke-clusters-multicluster.adoc (PROCEDURE). Main job for spoke cluster setup.
configuring-multicluster-support-self-managed-reduced.adoc,Configuring spoke clusters - Install RHBoK operator,"When configuring spoke clusters, I want to install the Red Hat Build of Kueue operator on each spoke, so I can enable workload management capabilities.",consumption,Cluster Administrator,ONBOARD,user_story,Configure spoke clusters to receive and run pipeline runs,Have cluster-admin access to spoke cluster,Install cert-manager,Minimize installation time per spoke; Ensure consistent operator version across spokes; Reduce likelihood of version mismatch errors,"modules/op-configuring-spoke-clusters-multicluster.adoc, lines 500-540, step 1 installing Kueue operator",Source: modules/op-configuring-spoke-clusters-multicluster.adoc (PROCEDURE step 1). Consumption job for operator installation.
configuring-multicluster-support-self-managed-reduced.adoc,Configuring spoke clusters - Create service account and RBAC,"When enabling hub-to-spoke authentication, I want to create a service account with permissions for pipeline execution, so I can allow the hub to schedule workloads on this spoke.",core,Cluster Administrator,CONFIGURE,user_story,Configure spoke clusters to receive and run pipeline runs,Install Red Hat Build of Kueue operator on spoke,Generate kubeconfig for hub cluster,Ensure minimal required permissions granted; Reduce likelihood of permission denied errors; Minimize security risk from excessive permissions,"modules/op-configuring-spoke-clusters-multicluster.adoc, lines 542-643, step 2 creating multikueue-sa ServiceAccount and RBAC resources",Source: modules/op-configuring-spoke-clusters-multicluster.adoc (PROCEDURE step 2). User story for authentication setup.
configuring-multicluster-support-self-managed-reduced.adoc,Configuring spoke clusters - Create network policy,"When configuring spoke cluster networking, I want to allow egress traffic from Kueue pods, so I can enable external communication for MultiKueue.",core,Cluster Administrator,CONFIGURE,user_story,Configure spoke clusters to receive and run pipeline runs,Install Red Hat Build of Kueue operator on spoke,,Ensure Kueue can communicate with required external services; Minimize network-related execution failures; Reduce time to diagnose connectivity issues,"modules/op-configuring-spoke-clusters-multicluster.adoc, lines 645-671, step 3 creating NetworkPolicy for egress",Source: modules/op-configuring-spoke-clusters-multicluster.adoc (PROCEDURE step 3). User story for network configuration.
configuring-multicluster-support-self-managed-reduced.adoc,Configuring spoke clusters - Create Kueue resources,"When setting up spoke workload management, I want to create Kueue resources defining resource quotas for this spoke, so I can control pipeline execution capacity.",core,Cluster Administrator,CONFIGURE,user_story,Configure spoke clusters to receive and run pipeline runs,Install Red Hat Build of Kueue operator on spoke,,Ensure spoke quota matches actual available resources; Minimize resource overcommitment; Reduce likelihood of OOM or resource exhaustion,"modules/op-configuring-spoke-clusters-multicluster.adoc, lines 673-715, step 4 creating ResourceFlavor, ClusterQueue, LocalQueue",Source: modules/op-configuring-spoke-clusters-multicluster.adoc (PROCEDURE step 4). User story for Kueue resource setup.
configuring-multicluster-support-self-managed-reduced.adoc,Configuring spoke clusters - Enable multicluster in TektonConfig,"When activating multicluster features on spoke, I want to patch TektonConfig to set spoke cluster role, so I can enable pipeline execution from hub.",core,Cluster Administrator,CONFIGURE,user_story,Configure spoke clusters to receive and run pipeline runs,Install OpenShift Pipelines Operator; Create Kueue resources on spoke,,Minimize time to enable multicluster mode on spoke; Ensure scheduler correctly identifies spoke role; Reduce likelihood of role misconfiguration,"modules/op-configuring-spoke-clusters-multicluster.adoc, lines 717-733, step 5 patching TektonConfig with multi-cluster-role: Spoke",Source: modules/op-configuring-spoke-clusters-multicluster.adoc (PROCEDURE step 5). User story for enabling multicluster in Tekton.
configuring-multicluster-support-self-managed-reduced.adoc,Configuring spoke clusters - Generate kubeconfig,"When providing hub access to spoke cluster, I want to generate a kubeconfig file with service account credentials, so I can securely share spoke cluster access with hub administrators.",core,Cluster Administrator,CONFIGURE,user_story,Configure spoke clusters to receive and run pipeline runs,Create service account and RBAC resources,Create spoke cluster secrets on hub,Minimize time to generate kubeconfig; Ensure long-lived token validity; Reduce likelihood of credential expiration issues,"modules/op-configuring-spoke-clusters-multicluster.adoc, lines 735-791, step 6 creating token secret and generating kubeconfig file",Source: modules/op-configuring-spoke-clusters-multicluster.adoc (PROCEDURE step 6). User story for credential generation and sharing.
configuring-multicluster-support-self-managed-reduced.adoc,Verifying multicluster setup,"When completing multicluster configuration, I want to verify hub and spoke connectivity and readiness, so I can confirm the setup is working correctly before running production workloads.",core,Platform Administrator,USE,main_job,,Configure hub cluster for multicluster; Configure spoke clusters for multicluster,Create pipeline runs in multicluster environment,Minimize time to verify configuration; Reduce likelihood of discovering errors during production use; Ensure all spoke clusters are properly connected,"modules/op-verifying-multicluster-setup.adoc, lines 806-899, procedure section with verification steps",Source: modules/op-verifying-multicluster-setup.adoc (PROCEDURE). Main job for verification and testing.
configuring-multicluster-support-self-managed-reduced.adoc,Verifying multicluster setup - Check ClusterQueue status,"When verifying multicluster setup, I want to check ClusterQueue active status, so I can confirm workload admission is ready.",core,Platform Administrator,USE,user_story,Verify hub and spoke connectivity and readiness,Configure hub cluster for multicluster,,Quickly identify if ClusterQueue is misconfigured; Reduce time to troubleshoot admission issues; Ensure workloads can be admitted,"modules/op-verifying-multicluster-setup.adoc, lines 819-830, step 1 checking ClusterQueue status",Source: modules/op-verifying-multicluster-setup.adoc (PROCEDURE step 1). User story for ClusterQueue verification.
configuring-multicluster-support-self-managed-reduced.adoc,Verifying multicluster setup - Check AdmissionCheck status,"When verifying multicluster setup, I want to check AdmissionCheck active status, so I can confirm the multicluster admission check is functioning.",core,Platform Administrator,USE,user_story,Verify hub and spoke connectivity and readiness,Configure hub cluster for multicluster,,Quickly identify if AdmissionCheck is misconfigured; Reduce time to troubleshoot scheduling issues; Ensure MultiKueue admission is working,"modules/op-verifying-multicluster-setup.adoc, lines 832-843, step 2 checking AdmissionCheck status",Source: modules/op-verifying-multicluster-setup.adoc (PROCEDURE step 2). User story for AdmissionCheck verification.
configuring-multicluster-support-self-managed-reduced.adoc,Verifying multicluster setup - Check MultiKueueCluster status,"When verifying spoke cluster connectivity, I want to check MultiKueueCluster active status for each spoke, so I can confirm the hub can connect to all spokes.",core,Platform Administrator,USE,user_story,Verify hub and spoke connectivity and readiness,Configure hub cluster for multicluster; Configure spoke clusters for multicluster; Create spoke cluster secrets on hub,,Quickly identify spoke clusters with connection issues; Reduce time to troubleshoot authentication failures; Ensure all spokes are reachable from hub,"modules/op-verifying-multicluster-setup.adoc, lines 845-858, step 3 checking MultiKueueCluster status per spoke",Source: modules/op-verifying-multicluster-setup.adoc (PROCEDURE step 3). User story for spoke connectivity verification.
configuring-multicluster-support-self-managed-reduced.adoc,Verifying multicluster setup - Create test pipeline run,"When verifying end-to-end functionality, I want to create a test pipeline run that executes on a spoke cluster, so I can validate the complete multicluster workflow.",core,Platform Administrator,USE,user_story,Verify hub and spoke connectivity and readiness,Check ClusterQueue status; Check AdmissionCheck status; Check MultiKueueCluster status,Create pipeline runs in multicluster environment,Minimize time to confirm end-to-end functionality; Reduce likelihood of discovering issues during production use; Ensure pipeline runs transition from Pending to Running to Succeeded,"modules/op-verifying-multicluster-setup.adoc, lines 860-898, optional step 4-5 creating test pipeline run and monitoring status",Source: modules/op-verifying-multicluster-setup.adoc (PROCEDURE steps 4-5). User story for end-to-end testing.
configuring-multicluster-support-self-managed-reduced.adoc,Creating pipeline runs in a multicluster environment,"When running pipelines in a multicluster setup, I want to create pipeline runs on the hub that are automatically scheduled to spoke clusters, so I can leverage distributed execution.",core,CI/CD Engineer,USE,main_job,,Configure hub cluster for multicluster; Configure spoke clusters for multicluster; Verify multicluster setup,,Minimize manual intervention in workload placement; Ensure pipeline runs execute on clusters with available resources; Reduce pipeline queue wait times,"modules/op-creating-pipeline-runs-multicluster.adoc, lines 909-1073, procedure section with pipeline run creation examples",Source: modules/op-creating-pipeline-runs-multicluster.adoc (PROCEDURE). Main job for using multicluster pipelines.
configuring-multicluster-support-self-managed-reduced.adoc,Creating pipeline runs - Basic pipeline run creation,"When creating multicluster pipeline runs, I want to specify the queue-name label and managedBy field, so I can ensure MultiKueue schedules the run to an appropriate spoke.",core,CI/CD Engineer,USE,user_story,Create pipeline runs automatically scheduled to spoke clusters,Have namespace with LocalQueue resource; Verify multicluster setup,,Minimize configuration errors in pipeline run manifests; Ensure pipeline runs are recognized by MultiKueue; Reduce likelihood of runs stuck in Pending state,"modules/op-creating-pipeline-runs-multicluster.adoc, lines 922-974, basic pipeline run example with required labels and fields",Source: modules/op-creating-pipeline-runs-multicluster.adoc (PROCEDURE). User story for basic pipeline run creation.
configuring-multicluster-support-self-managed-reduced.adoc,Creating pipeline runs - Monitor pipeline run status,"When tracking multicluster pipeline execution, I want to monitor pipeline run status on the hub cluster, so I can observe state transitions from Pending to Running to Succeeded.",core,CI/CD Engineer,USE,user_story,Create pipeline runs automatically scheduled to spoke clusters,Create pipeline run on hub cluster,,Minimize time to identify stuck pipeline runs; Ensure visibility into execution status; Reduce need to check spoke clusters individually,"modules/op-creating-pipeline-runs-multicluster.adoc, lines 976-997, monitoring pipeline run status with oc get pipelineruns -w",Source: modules/op-creating-pipeline-runs-multicluster.adoc (PROCEDURE). User story for monitoring pipeline runs.
configuring-multicluster-support-self-managed-reduced.adoc,Creating pipeline runs - Use HTTP resolver,"When fetching pipeline definitions remotely, I want to use the HTTP resolver to reference pipelines from external locations, so I can avoid cluster-stored pipeline references.",core,CI/CD Engineer,USE,user_story,Create pipeline runs automatically scheduled to spoke clusters,Verify multicluster setup,,Minimize duplication of pipeline definitions across clusters; Ensure pipeline definitions are centrally managed; Reduce maintenance overhead for pipeline updates,"modules/op-creating-pipeline-runs-multicluster.adoc, lines 999-1022, HTTP resolver example for fetching pipeline definitions",Source: modules/op-creating-pipeline-runs-multicluster.adoc (PROCEDURE). User story for remote pipeline resolution.
configuring-multicluster-support-self-managed-reduced.adoc,Creating pipeline runs - Use Pipelines as Code with multicluster,"When using Pipelines as Code in multicluster environments, I want to ensure PAC-created pipeline runs include the managedBy field, so I can integrate PAC with multicluster scheduling.",core,CI/CD Engineer,USE,user_story,Create pipeline runs automatically scheduled to spoke clusters,Configure Pipelines as Code on hub cluster; Verify multicluster setup,,Minimize configuration changes to existing PAC setups; Ensure PAC pipeline runs are scheduled to spoke clusters; Reduce manual intervention for PAC workloads,"modules/op-creating-pipeline-runs-multicluster.adoc, lines 1024-1057, PAC pipeline run example with managedBy field",Source: modules/op-creating-pipeline-runs-multicluster.adoc (PROCEDURE). User story for PAC integration with multicluster.
configuring-multicluster-support-self-managed-reduced.adoc,Known limitations for multicluster pipeline runs,"When planning multicluster adoption, I want to understand current limitations of multicluster pipeline runs, so I can assess impact on my workflows and plan workarounds.",core,Platform Administrator,PLAN,user_story,Understand how multicluster architecture addresses resource bottlenecks,,Scale pipeline infrastructure horizontally,Minimize surprises during multicluster adoption; Reduce time to plan workarounds for limitations; Ensure awareness of unsupported use cases,"modules/op-multicluster-limitations.adoc, lines 1083-1162, reference section listing limitations for web console, API version, references, and tkn CLI",Source: modules/op-multicluster-limitations.adoc (REFERENCE). User story for understanding constraints and limitations.
configuring-multicluster-support-self-managed-reduced.adoc,Known limitations - Cancel multicluster pipeline runs,"When I need to stop a running multicluster pipeline, I want to cancel it directly on the spoke cluster, so I can work around the hub console limitation.",core,CI/CD Engineer,TROUBLESHOOT,user_story,Create pipeline runs automatically scheduled to spoke clusters,Have access to spoke cluster where pipeline is executing,,Minimize time to stop unwanted pipeline runs; Ensure finally tasks execute properly; Reduce wasted compute resources,"modules/op-multicluster-limitations.adoc, lines 1098-1121, workaround for canceling multicluster pipeline runs from spoke cluster",Source: modules/op-multicluster-limitations.adoc (REFERENCE). User story for troubleshooting/canceling runs.
configuring-multicluster-support-self-managed-reduced.adoc,Kueue resources for multicluster configuration,"When configuring or troubleshooting Kueue resources, I want to reference the schema and field descriptions for Kueue custom resources, so I can understand configuration options and correct errors.",core,Platform Administrator,CONFIGURE,user_story,Configure hub cluster to manage and schedule pipeline runs,,Configure spoke clusters to receive and run pipeline runs,Minimize time to understand Kueue resource structure; Reduce configuration errors; Ensure correct use of resource quotas and admission checks,"modules/op-multicluster-kueue-resources-reference.adoc, lines 1172-1309, reference section with tables describing ResourceFlavor, ClusterQueue, LocalQueue, AdmissionCheck, MultiKueueConfig, MultiKueueCluster",Source: modules/op-multicluster-kueue-resources-reference.adoc (REFERENCE). User story for reference material consumption.
