doc,section,job_statement,job_type,persona,job_map_stage,granularity,parent_job,prerequisites,related_jobs,desired_outcomes,evidence,notes
install_config-combined.adoc,Performance tuning using the TektonConfig custom resource,"When managing high-volume pipeline workloads, I want to optimize controller performance with HA mode and resource allocation, so I can reduce delays and handle peak loads without bottlenecks",core,Cluster administrator,Configure,main_job,,Install OpenShift Pipelines Operator,Configure pipeline control plane; Monitor pipeline performance,Minimize time for task runs to start under high load; Reduce likelihood of controller bottlenecks during peak operations; Ensure controller operations scale across multiple replicas; Optimize API query throughput to cluster control plane,"install_config-combined.adoc -> Performance tuning using the TektonConfig custom resource, lines 541-613. Key quotes: 'You can tune the performance and high availability (HA) of the {pipelines-shortname} controller by editing the TektonConfig custom resource', 'Without HA mode, a single pod executes these operations, potentially creating significant delays under a high load', 'In HA mode, {pipelines-shortname} uses several pods (replicas) to run these operations'","Main job for performance optimization. Covers HA mode, bucket configuration, replica counts, API query limits. Multiple user stories for different tuning scenarios."
install_config-combined.adoc,Performance tuning using the TektonConfig custom resource,"When I need to scale pipeline operations, I want to enable high-availability mode with multiple controller replicas, so I can distribute workload across pods and avoid single-point-of-failure delays",core,Platform engineer,Configure,user_story,Optimize controller performance with HA mode and resource allocation,Install OpenShift Pipelines Operator; Understand bucket and replica relationship,,Minimize controller operation delays under high load; Ensure controller operations are distributed across replicas; Reduce likelihood of single controller becoming a bottleneck,"install_config-combined.adoc -> Performance tuning, lines 556-597. Key quotes: 'disable-ha: false', 'buckets: 7', 'replicas: 5', 'In HA mode, {pipelines-shortname} uses several pods (replicas) to run these operations'",User story for enabling HA mode specifically. Implementation-specific configuration via TektonConfig CR.
install_config-combined.adoc,Configuring the pipelines control plane,"When deploying pipelines in production environments, I want to configure control plane settings like sidecar behavior and metrics collection, so I can tailor pipeline execution to my cluster's characteristics",core,Cluster administrator,Configure,main_job,,Install OpenShift Pipelines; Access to TektonConfig CR,Change default service account; Configure pipeline resolvers; Disable service monitor,Minimize task run startup time in non-sidecar environments; Ensure metrics accurately reflect pipeline performance; Reduce resource consumption for unnecessary features; Customize pipeline behavior to match operational needs,"install_config-combined.adoc -> Configuring the {pipelines-title} control plane, lines 621-668. Key quotes: 'You can configure the {pipelines-shortname} control plane to suit your operational needs by editing the TektonConfig custom resource', 'Customize settings such as metrics collection, sidecar injection, and service account defaults'","Main job covering control plane configuration. Multiple user stories for specific settings like sidecars, metrics, service accounts, API fields."
install_config-combined.adoc,Modifiable fields with default values,"When running pipelines in clusters without injected sidecars, I want to disable sidecar readiness checks, so I can reduce task run startup delays",core,Platform engineer,Configure,user_story,Configure control plane settings like sidecar behavior and metrics collection,Understand cluster sidecar injection status; Access to TektonConfig CR,,Minimize time for task runs to start; Avoid unnecessary waiting for sidecars that don't exist; Ensure pipelines work in non-Istio clusters,"install_config-combined.adoc -> Modifiable fields with default values, lines 686-693. Key quotes: 'Set this field to false if pipelines run in a cluster that does not use injected sidecars, such as Istio. Setting it to false decreases the time a pipeline takes for a task run to start'",User story for sidecar configuration optimization. Environment-specific tuning.
install_config-combined.adoc,Changing the default service account for OpenShift Pipelines,"When enforcing security policies across pipelines, I want to change the default service account used by task and pipeline runs, so I can align with organizational RBAC requirements",core,Cluster administrator,Secure,main_job,,Create custom service account with appropriate permissions; Install OpenShift Pipelines,Configure RBAC resources; Disable automatic RBAC creation,Ensure all pipeline runs use approved service accounts; Reduce likelihood of privilege escalation; Minimize manual service account specification per run; Align pipeline execution with security policies,"install_config-combined.adoc -> Changing the default service account, lines 764-784. Key quotes: 'You can change the default service account used by {pipelines-shortname} for task and pipeline runs to meet your security or operational requirements', 'default-service-account: pipeline'",Main job for service account management. Security-focused configuration.
install_config-combined.adoc,Setting the resync period for the pipelines controller,"When managing clusters with large numbers of pipeline runs, I want to configure a longer resync period for the controller, so I can reduce resource consumption from frequent full reconciliations",core,Platform engineer,Configure,user_story,Configure control plane settings like sidecar behavior and metrics collection,Install OpenShift Pipelines; Understand cluster resource constraints; Monitor controller resource usage,Optimize controller performance with HA mode,Minimize resource consumption from controller reconciliation; Reduce CPU and memory usage on control plane; Ensure reconciliation period matches cluster scale,"install_config-combined.adoc -> Setting the resync period, lines 827-862. Key quotes: 'If you have a large number of pipeline runs and task runs, a full reconciliation every 10 hours might consume too many resources. In this case, you can configure a longer resync period', 'resync-period=24h'",User story for resync period optimization. Performance tuning for large-scale deployments.
install_config-combined.adoc,Configuring pipeline resolvers,"When managing how pipelines fetch remote resources, I want to enable or disable specific resolvers and configure their behavior, so I can control resource resolution methods and security policies",core,Cluster administrator,Configure,main_job,,Install OpenShift Pipelines; Understand resolver types and their security implications,Disable pipeline templates; Configure Tekton Hub integration; Migrate to Artifact Hub,Ensure only approved resolver types are available; Minimize security risks from unauthorized remote resources; Configure resolver-specific settings per organizational policy; Reduce complexity by disabling unused resolvers,"install_config-combined.adoc -> Configuring pipeline resolvers, lines 903-949. Key quotes: 'You can enable or disable specific pipeline resolvers, such as git, cluster, bundle, and hub resolvers, to control how your pipelines fetch resources', 'enable-bundles-resolver', 'enable-cluster-resolver', 'enable-git-resolver', 'enable-hub-resolver'",Main job for resolver configuration. Security and resource management focus. Multiple user stories for different resolvers.
install_config-combined.adoc,Disabling resolver tasks and pipeline templates,"When customizing cluster initial state, I want to disable automatic installation of resolver tasks and pipeline templates, so I can prevent deployment of default resources my environment doesn't require",core,Cluster administrator,Configure,user_story,Enable or disable specific resolvers and configure their behavior,Install OpenShift Pipelines Operator; Decide on required default resources,Configure pipeline resolvers,Minimize unnecessary resource installation; Ensure clean cluster state matching organizational standards; Reduce clutter from unused templates,"install_config-combined.adoc -> Disabling resolver tasks and pipeline templates, lines 958-999. Key quotes: 'You can disable the automatic installation of resolver tasks and pipeline templates to customize your cluster initial state', 'resolverTasks', 'pipelineTemplates', 'You can set the value of the pipelinesTemplates parameter to true only when the value of the resolverTasks parameter is true'",User story for disabling default resources. Customization-focused configuration.
install_config-combined.adoc,Migrating from Tekton Hub to Artifact Hub,"When Tekton Hub deprecation affects my pipelines, I want to migrate to Artifact Hub as the catalog source, so I can ensure uninterrupted catalog resolution and continue using prebuilt tasks",core,Platform engineer,Migrate,main_job,,Identify resources using Tekton Hub; Understand Artifact Hub catalog structure; Access to pipeline resource definitions,Configure pipeline resolvers; Assess migration impact,Ensure zero disruption to pipeline execution during migration; Minimize manual changes required across resources; Reduce likelihood of catalog resolution failures; Verify all Tekton resources use supported catalog,"install_config-combined.adoc -> Migrating from Tekton Hub to Artifact Hub, lines 1065-1189. Key quotes: 'Red Hat deprecated this service. Use _Artifact Hub_, a centralized catalog for Tekton resources, instead', 'The hub resolver now defaults to the artifact type', 'You can update existing Tekton resources to use {artifact-hub} instead of the deprecated {tekton-hub}'",Main job for Tekton Hub to Artifact Hub migration. Migration-focused with assessment and execution sub-tasks.
install_config-combined.adoc,Assess migration impact,"When planning Tekton Hub to Artifact Hub migration, I want to identify which resources require modification, so I can scope the migration effort and avoid breaking pipelines",related,Platform engineer,Migrate,user_story,Migrate to Artifact Hub as the catalog source,Access to pipeline resource files; Cluster access for hub resolver config check,,Identify all resources needing migration; Verify current hub resolver configuration; Minimize risk of missing resources during migration; Understand migration scope before starting,"install_config-combined.adoc -> Assess migration impact, lines 1085-1126. Key quotes: 'You must migrate if: Your Tekton resources reference type: tekton or catalog: Tekton', 'Use the following scripts to identify which Tekton resources require modification and to verify the hub resolver configuration on your cluster'",User story for migration assessment. Pre-migration planning activity using provided scripts.
install_config-combined.adoc,Automatic pruning of task runs and pipeline runs,"When managing cluster resources over time, I want to automatically remove completed TaskRun and PipelineRun objects, so I can prevent resource exhaustion and maintain optimal cluster performance.",core,Cluster administrator,Operate,main_job,,Install OpenShift Pipelines Operator; Have cluster-admin privileges,Monitor cluster resource usage; Configure namespace-specific policies,Minimize cluster resource consumption from stale objects; Reduce storage costs from unused pipeline runs; Prevent performance degradation from excessive API objects; Ensure automatic cleanup without manual intervention,install_config-combined.adoc -> Automatic pruning of task runs and pipeline runs (lines 1426-1436): 'You can automatically prune stale TaskRun and PipelineRun resources to free up cluster resources. Pipelines provides a configurable pruner that removes unused objects based on your policies.',Core operational job for lifecycle management. Two implementation approaches: scheduled (cron-based) and event-driven (real-time).
install_config-combined.adoc,Configuring the pruner,"When I need scheduled cleanup of pipeline resources, I want to configure time-based or count-based retention policies in TektonConfig, so I can maintain a predictable number of recent runs while automatically removing older resources.",core,Platform engineer,Configure,user_story,Automatically remove completed TaskRun and PipelineRun objects,Have TektonConfig access; Understand retention requirements,Configure namespace-specific overrides via annotations,Minimize configuration complexity; Ensure retention policies match business requirements; Reduce likelihood of accidentally deleting needed resources; Maintain audit compliance with keep-since settings,"install_config-combined.adoc -> Configuring the pruner (lines 1446-1506): Example shows schedule (cron), keep (count), keep-since (time-based), and prune-per-resource settings. 'The default schedule runs the process at 08:00 every day.' 'If you set keep to 100, then the pruner keeps 100 most recent task runs and 100 most recent pipeline runs.'",User story for scheduled/cron-based pruning approach. Alternative to event-driven approach.
install_config-combined.adoc,Annotations for automatically pruning task runs and pipeline runs,"When different projects have different retention needs, I want to override global pruning policies per namespace using annotations, so I can customize cleanup behavior without modifying cluster-wide configuration.",related,Platform engineer,Configure,user_story,Automatically remove completed TaskRun and PipelineRun objects,Configure global pruner settings; Have namespace annotation permissions,,Minimize blast radius of configuration changes; Ensure namespace teams control their own retention; Reduce need for cluster-admin intervention,install_config-combined.adoc -> Annotations for automatically pruning task runs and pipeline runs (lines 1516-1554): 'You can customize the pruning behavior for specific namespaces by applying annotations to the Namespace resource. These annotations allow you to override global pruning settings.' Lists operator.tekton.dev/prune.* annotations and example with keep-since: 7200.,Namespace-level override pattern for scheduled pruner.
install_config-combined.adoc,Enabling the event-driven pruner,"When I need near real-time cleanup instead of scheduled batches, I want to enable the event-based pruner controller, so I can delete completed runs immediately after they finish without waiting for cron schedules.",core,SRE,Configure,user_story,Automatically remove completed TaskRun and PipelineRun objects,Disable job-based pruner; Have TektonConfig modification access,Configure TTL or history limits for event pruner,Minimize delay between completion and cleanup; Reduce cluster resource spikes from batch pruning; Ensure pruner types do not conflict,install_config-combined.adoc -> Enabling the event-driven pruner (lines 1563-1643): 'You can enable the event-based pruner to delete completed PipelineRun and TaskRun resources in near real-time.' 'You must disable the job-based pruner in the TektonConfig CR before you enable the event-driven pruner.' Example shows spec.pruner.disabled: true and spec.tektonpruner.disabled: false.,User story for event-driven pruning approach. Mutually exclusive with scheduled pruner. More immediate cleanup.
install_config-combined.adoc,Configuration of the event-driven pruner,"When using event-driven pruning, I want to define TTL-based or history-based retention rules at global or namespace level, so I can control how long resources persist after completion or how many recent runs to retain.",core,Platform engineer,Configure,user_story,Automatically remove completed TaskRun and PipelineRun objects,Enable event-driven pruner; Understand TTL vs history limit trade-offs,Configure resource-level rules via ConfigMap,Minimize configuration errors between TTL and history settings; Ensure compliance retention periods are met; Reduce storage costs with appropriate TTL values; Maintain audit trail with successfulHistoryLimit and failedHistoryLimit,"install_config-combined.adoc -> Configuration of the event-driven pruner (lines 1651-1875): Shows global-config with ttlSecondsAfterFinished, historyLimit, failedHistoryLimit, successfulHistoryLimit. 'You can define pruning rules for individual namespaces by setting enforcedConfigLevel to namespace.' Table shows common TTL values (300s for dev, 86400s for staging, 2592000s for compliance). Includes resource-level ConfigMap approach with selectors.",Event pruner configuration details. More granular than scheduled pruner with global/namespace/resource levels and selector support.
install_config-combined.adoc,Observability metrics of the event-driven pruner,"When operating the event-driven pruner in production, I want to monitor processing metrics and error rates via OpenTelemetry, so I can troubleshoot pruner issues and plan capacity based on reconciliation times.",related,SRE,Monitor,user_story,Automatically remove completed TaskRun and PipelineRun objects,Enable event-driven pruner; Have Prometheus or observability platform configured,Monitor cluster resource usage; Alert on pruner errors,Minimize mean time to detect pruner failures; Ensure visibility into pruning performance; Reduce troubleshooting time with labeled metrics,"install_config-combined.adoc -> Observability metrics of the event-driven pruner (lines 1883-1961): 'You can monitor the performance and health of the event-based pruner by using the metrics exposed by the tekton-pruner-controller. These metrics, available in OpenTelemetry format, give insights into resource processing, error rates, and reconciliation times.' Lists metrics: tekton_pruner_controller_resources_processed_total, tekton_pruner_controller_resources_deleted_total, reconciliation_duration_seconds histogram, resources_errors_total, etc.",Observability for event-driven pruner only. No equivalent metrics mentioned for scheduled pruner.
install_config-combined.adoc,Disabling the automatic creation of RBAC resources,"When cluster security policies require fine-grained permission control, I want to disable automatic cluster-wide RBAC creation, so I can prevent privileged role bindings and manually manage permissions per namespace.",core,Cluster administrator,Secure,main_job,,Have cluster-admin privileges; Understand pipelines-scc security implications,Manually create namespace-specific RBAC resources; Configure Trusted CA bundle separately,Minimize security risk from RunAsAny SCC privilege; Ensure RBAC resources only exist in approved namespaces; Reduce blast radius of pipeline permissions,"install_config-combined.adoc -> Disabling the automatic creation of RBAC resources (lines 1240-1276): 'You can disable the automatic creation of cluster-wide RBAC resources by using the Pipelines Operator to improve security and control over permissions.' 'Among these RBAC resources, the pipelines-scc-rolebinding security context constraint (SCC) role binding resource is a potential security issue, because the associated pipelines-scc SCC has the RunAsAny privilege.' Set createRbacResource to false.",Security-focused configuration job. Addresses RunAsAny SCC privilege risk.
install_config-combined.adoc,Disabling inline specification of pipelines and tasks,"When enforcing supply chain security, I want to disable inline taskSpec and pipelineSpec definitions, so I can require all pipelines and tasks to be referenced from version-controlled resources or resolvers.",core,Security engineer,Secure,main_job,,Have TektonConfig modification access; Establish pipeline and task versioning strategy,Configure Tekton resolvers; Implement pipeline catalog,Minimize risk of unaudited code execution; Ensure all pipeline definitions are version-controlled; Reduce likelihood of configuration drift from inline specs; Enforce compliance with security scanning policies,"install_config-combined.adoc -> Disabling inline specification of pipelines and tasks (lines 1284-1370): 'You can disable the inline specification of tasks and pipelines to enforce the use of referenced resources and improve security.' Shows disable-inline-spec parameter accepting 'pipeline,pipelinerun,taskrun' to prevent taskSpec: and pipelineSpec: usage. 'Instead, you must use a taskRef: spec to incorporate a task from a Task CR or to specify a task using a resolver.'",Supply chain security control. Forces use of taskRef/pipelineRef instead of inline definitions.
install_config-combined.adoc,Setting additional options for webhooks,"When customizing admission control behavior, I want to configure webhook failure policies and timeouts in TektonConfig, so I can control how Kubernetes handles webhook failures and prevent pipeline submission delays.",core,Platform engineer,Configure,main_job,,Understand webhook types (mutating vs validating); Have TektonConfig modification access,Monitor webhook latency; Troubleshoot webhook timeout errors,Minimize pipeline submission failures from webhook timeouts; Ensure appropriate failure policy for production stability; Reduce API server load from slow webhooks,"install_config-combined.adoc -> Setting additional options for webhooks (lines 1969-2118): 'You can configure advanced webhook options, such as failure policies and timeouts, for Pipelines controllers to improve stability and error handling.' Shows webhookConfigurationOptions with failurePolicy, timeoutSeconds, sideEffects settings for validation.webhook.pipeline.tekton.dev and webhook.pipeline.tekton.dev. Covers pipeline, triggers, pipelinesAsCode, and hub controllers.",Webhook configuration applies to multiple controllers. Cannot configure operator webhooks.
install_config-combined.adoc,Configuring custom Artifact Hub endpoint for disconnected environments,"When operating in disconnected or private networks, I want to configure a custom Artifact Hub URL in TektonConfig, so I can resolve pipeline resources from an internal registry instead of public artifacthub.io.",consumption,Cluster administrator,Configure,main_job,,Deploy private Artifact Hub instance; Configure network connectivity from resolver pods; Configure TLS certificates for HTTPS,Configure authentication for private hub; Mirror pipeline catalog to private hub,Minimize dependency on external network connectivity; Ensure resolver pods can access pipeline resources; Reduce catalog lookup latency,"install_config-combined.adoc -> Configuring custom Artifact Hub endpoint (lines 1201-1231): 'For disconnected or private environments, configure a custom Artifact Hub endpoint.' Shows hub-resolver-config with default-artifact-hub-url. Important note: 'When using a private Artifact Hub: Verify network connectivity from the resolver pods. Configure TLS certificates for HTTPS endpoints. Configure authentication, if required. Ensure catalog names match those published in your private hub.'",Consumption-chain job for disconnected/air-gapped environments. Requires private Artifact Hub deployment.
