doc,section,job_statement,job_type,persona,job_map_stage,granularity,parent_job,prerequisites,related_jobs,desired_outcomes,evidence,notes
pac,Creating the Repository custom resource,"When I want to connect a Git repository to Pipelines as Code, I want to create a Repository CR in my namespace, so I can enable PaC to process events from this repository.",core,Application Developer,Configure,main_job,,PaC configured for Git provider; Target namespace created,Configure webhook or GitHub App; Define pipeline runs in .tekton directory,Minimize setup time for new repositories; Ensure PaC matches events to correct namespace; Avoid namespace targeting errors,"pac-combined.adoc -> Creating Repository CR, lines 1911-1939",Main job for Repository CR creation
pac,Creating the global Repository custom resource,"When I want to define default settings for all Repository CRs, I want to create a global Repository CR in the openshift-pipelines namespace, so I can apply common configuration across all repositories.",related,Platform Administrator,Configure,user_story,"When I want to connect a Git repository to Pipelines as Code, I want to create a Repository CR in my namespace, so I can enable PaC to process events from this repository.",Administrator access to openshift-pipelines namespace,Configure common secrets; Set default Git provider settings,Minimize repetitive configuration; Ensure consistent settings across repositories; Reduce individual Repository CR complexity,"pac-combined.adoc -> Creating global Repository CR, lines 1948-2000",Technology Preview feature for global defaults
pac,Setting concurrency limits in Repository CRD,"When I need to control resource usage for pipeline runs, I want to set concurrency limits in the Repository CR, so I can prevent too many pipeline runs from executing simultaneously.",core,Platform Administrator,Operate,user_story,"When I want to connect a Git repository to Pipelines as Code, I want to create a Repository CR in my namespace, so I can enable PaC to process events from this repository.",Repository CR created,Monitor pipeline run queue; Adjust limits based on usage,Minimize cluster resource contention; Ensure fair resource allocation; Prevent pipeline run failures due to resource exhaustion,"pac-combined.adoc -> Setting concurrency limits, lines 2008-2031",Concurrency control for pipeline runs
pac,Changing source branch in Repository CRD,"When I need to enhance security by preventing malicious pipeline definitions, I want to configure pipelinerun_provenance to use the default branch, so I can ensure only reviewed pipeline definitions execute.",core,Platform Administrator,Secure,user_story,"When I want to connect a Git repository to Pipelines as Code, I want to create a Repository CR in my namespace, so I can enable PaC to process events from this repository.",Repository CR created,Review pipeline definitions in main branch; Enforce merge review process,Minimize risk of malicious code execution; Ensure all pipeline changes are reviewed; Prevent unauthorized pipeline modifications,"pac-combined.adoc -> Changing source branch, lines 2040-2064",Security-focused configuration for pipeline provenance
pac,Custom parameter expansion,"When I need to customize pipeline runs with administrator-managed values, I want to use custom parameters in the Repository CR, so I can pass configuration without modifying pipeline definitions in Git.",related,Platform Administrator,Configure,user_story,"When I want to connect a Git repository to Pipelines as Code, I want to create a Repository CR in my namespace, so I can enable PaC to process events from this repository.",Repository CR created; Pipeline run definitions using parameters,Reference parameters in pipeline runs; Store sensitive values in secrets,Enable flexible parameter injection; Avoid hardcoding environment-specific values; Support different configurations per environment,"pac-combined.adoc -> Custom parameter expansion, lines 2073-2140",Advanced parameter passing for centralized configuration
pac,Creating a pipeline run in Pipelines as Code,"When I need to create pipeline runs triggered by Git events, I want to define pipeline run definitions in the .tekton directory, so I can automate my CI/CD workflow.",core,Application Developer,Deploy,main_job,,PaC configured with Git provider; Repository CR created; .tekton directory in repository,Match pipeline runs to events; Use dynamic variables; Reference remote tasks,Minimize time to create working pipeline runs; Ensure pipeline runs trigger on correct events; Enable reusable pipeline definitions,"pac-combined.adoc -> Creating a pipeline run, lines 2216-2377",Main job for pipeline run creation
pac,Dynamic variables in pipeline run specification,"When I create pipeline runs, I want to use dynamic variables for commit and repository information, so I can create reusable pipeline definitions that work across different events.",related,Application Developer,Deploy,user_story,"When I need to create pipeline runs triggered by Git events, I want to define pipeline run definitions in the .tekton directory, so I can automate my CI/CD workflow.",Pipeline run definition created,Use repo_url variable; Use revision variable; Use git_auth_secret variable,Minimize pipeline run duplication; Ensure correct commit context is used; Enable template-based pipeline definitions,"pac-combined.adoc -> Dynamic variables, lines 2387-2454",Variable substitution for context-aware pipelines
pac,Pipelines as Code resolver annotations,"When I need to reuse tasks across repositories, I want to use PaC resolver annotations to reference remote tasks, so I can avoid duplicating task definitions.",core,Application Developer,Deploy,user_story,"When I need to create pipeline runs triggered by Git events, I want to define pipeline run definitions in the .tekton directory, so I can automate my CI/CD workflow.",Pipeline run definition created,Reference tasks from Tekton Hub; Reference tasks from HTTP URLs; Reference local task files,Minimize task definition duplication; Enable task reuse across repositories; Ensure latest task versions are used,"pac-combined.adoc -> PaC resolver annotations, lines 2463-2644",Remote task and pipeline resolution
pac,Annotations for matching events to a pipeline run,"When I create pipeline runs, I want to add annotations that match specific Git events, so I can control when each pipeline run executes.",core,Application Developer,Deploy,user_story,"When I need to create pipeline runs triggered by Git events, I want to define pipeline run definitions in the .tekton directory, so I can automate my CI/CD workflow.",Pipeline run definition created,Match pull request events; Match push events; Match comment events; Use CEL expressions for advanced matching,Ensure pipelines run only for relevant events; Minimize unnecessary pipeline executions; Support complex event matching scenarios,"pac-combined.adoc -> Annotations for matching events, lines 2653-2870","Event matching annotations including pull_request, push, and comment"
pac,Annotations for filtering events matched to a pipeline run,"When I need to run pipelines only for specific file changes or labels, I want to add filtering annotations to pipeline runs, so I can avoid running pipelines for irrelevant changes.",core,Application Developer,Deploy,user_story,"When I need to create pipeline runs triggered by Git events, I want to define pipeline run definitions in the .tekton directory, so I can automate my CI/CD workflow.",Pipeline run definition with event matching,Filter by changed paths; Exclude specific paths; Filter by pull request labels,Minimize unnecessary pipeline runs; Reduce CI/CD resource usage; Ensure pipelines run only for relevant changes,"pac-combined.adoc -> Annotations for filtering events, lines 2879-2983",Path-based and label-based filtering
pac,Annotations for automatic cancellation-in-progress,"When rapid commits happen on a pull request, I want to enable automatic cancellation of older pipeline runs, so I can prevent excessive resource consumption from concurrent runs.",core,Application Developer,Operate,user_story,"When I need to create pipeline runs triggered by Git events, I want to define pipeline run definitions in the .tekton directory, so I can automate my CI/CD workflow.",Pipeline run definition created,Configure global cancellation settings,Minimize cluster resource waste; Ensure latest commits are tested first; Reduce pipeline run queue length,"pac-combined.adoc -> Annotations for cancellation-in-progress, lines 2992-3044",Technology Preview feature for automatic cancellation
pac,Verifying a pipeline run,"When I create or modify a pipeline run definition, I want to verify that the PaC resolver processes it correctly, so I can catch errors before committing to Git.",related,Application Developer,Deploy,user_story,"When I need to create pipeline runs triggered by Git events, I want to define pipeline run definitions in the .tekton directory, so I can automate my CI/CD workflow.",tkn CLI installed; Pipeline run definition file created,Fix resolver errors; Test dynamic variable substitution,Minimize runtime errors; Catch missing task references early; Ensure correct resource resolution,"pac-combined.adoc -> Verifying a pipeline run, lines 3130-3153",Local verification using tkn pac resolve
pac,Running a pipeline run using Pipelines as Code,"When Git events occur on my repository, I want Pipelines as Code to automatically run matching pipeline runs, so I can execute CI/CD workflows without manual intervention.",core,Application Developer,Deploy,main_job,,Repository CR configured; Pipeline run definitions in .tekton directory; Git provider integration configured,Monitor pipeline run execution; View pipeline logs; Check run status,Ensure pipelines run automatically on events; Minimize manual pipeline triggering; Enable continuous integration,"pac-combined.adoc -> Running a pipeline run, lines 3162-3200",Main job for automatic pipeline execution
pac,Triggering PipelineRun on Git tags,"When I create or reference a Git tag for a release, I want to trigger pipeline runs on the tagged commit, so I can test or deploy specific versions of my code.",core,DevOps Engineer,Deploy,user_story,"When Git events occur on my repository, I want Pipelines as Code to automatically run matching pipeline runs, so I can execute CI/CD workflows without manual intervention.",Pipeline run configured for tag events; GitHub App or GitLab webhook configured,Use GitOps commands on tagged commits; Configure tag event annotations,Enable version-based testing and deployment; Support release workflows; Ensure consistent artifact validation,"pac-combined.adoc -> Triggering PipelineRun on Git tags, lines 3209-3279",Tag-based triggering for release workflows
pac,Restarting or canceling a pipeline run,"When I need to retry failed pipelines or cancel running pipelines, I want to use comments or GitHub App features, so I can control pipeline execution without new commits.",core,Application Developer,Operate,main_job,,Pipeline run exists; Appropriate repository permissions,Use /retest comment; Use /cancel comment; Use Re-run all checks,Minimize unnecessary commits for testing; Enable quick pipeline retries; Reduce wasted cluster resources,"pac-combined.adoc -> Restarting or canceling pipeline run, lines 3287-3375",Main job for pipeline run lifecycle control
pac,Monitoring pipeline run status,"When pipeline runs execute, I want to monitor their status through various channels, so I can identify failures and track progress.",core,Application Developer,Monitor,main_job,,Pipeline run created and running,View status in GitHub Checks; View log error snippets; Check Repository CR status; Review Kubernetes events,Minimize time to identify failures; Ensure clear error reporting; Enable quick debugging,"pac-combined.adoc -> Monitoring pipeline run status, lines 3384-3468",Main job for pipeline run monitoring across multiple interfaces
pac,Cleaning up pipeline runs,"When pipeline runs accumulate in my namespace, I want to automatically clean up old runs, so I can manage storage and keep the namespace tidy.",related,Application Developer,Operate,user_story,"When Git events occur on my repository, I want Pipelines as Code to automatically run matching pipeline runs, so I can execute CI/CD workflows without manual intervention.",Pipeline run with max-keep-runs annotation,Configure retention limits; Review cleanup policy,Minimize namespace clutter; Reduce storage usage; Ensure important runs are retained,"pac-combined.adoc -> Cleaning up pipeline runs, lines 3485-3506",Automatic cleanup based on retention annotations
pac,Using incoming webhook with Pipelines as Code,"When I need to trigger pipeline runs programmatically without Git events, I want to use incoming webhooks with a shared secret, so I can integrate PaC with external systems.",related,DevOps Engineer,Deploy,user_story,"When Git events occur on my repository, I want Pipelines as Code to automatically run matching pipeline runs, so I can execute CI/CD workflows without manual intervention.",Repository CR with incoming webhook configuration; Shared secret created,Configure external systems to call webhook; Monitor webhook-triggered runs,Enable external system integration; Minimize complexity of programmatic triggering; Ensure secure webhook access,"pac-combined.adoc -> Using incoming webhook, lines 3515-3577",Programmatic triggering via webhook URL
pac,Pipelines as Code command reference,"When I need to manage Pipelines as Code from the command line, I want to use the tkn pac CLI tool, so I can bootstrap, create repositories, and troubleshoot PaC.",core,DevOps Engineer,Reference,main_job,,tkn pac CLI installed,Bootstrap GitHub App; Create repositories; Resolve pipeline runs; List repositories,Minimize time for common PaC operations; Enable scripting and automation; Provide quick access to PaC functions,"pac-combined.adoc -> PaC command reference, lines 3660-3904",Main job for CLI-based PaC management
pac,Configuring Pipelines as Code logging,"When I need to troubleshoot Pipelines as Code issues, I want to configure logging levels for PaC components, so I can get detailed diagnostic information.",related,Platform Administrator,Troubleshoot,user_story,"When I need to manage Pipelines as Code from the command line, I want to use the tkn pac CLI tool, so I can bootstrap, create repositories, and troubleshoot PaC.",Administrator access to TektonConfig CR,Review PaC controller logs; Adjust log levels for components,Minimize debugging time; Ensure sufficient logging detail; Reduce log noise in production,"pac-combined.adoc -> Configuring PaC logging, lines 3914-4061",Logging configuration via TektonConfig CR
pac,Splitting Pipelines as Code logs by namespace,"When I need to isolate logs for a specific namespace, I want to filter PaC logs by namespace, so I can focus on relevant log entries.",related,Platform Administrator,Troubleshoot,user_story,"When I need to manage Pipelines as Code from the command line, I want to use the tkn pac CLI tool, so I can bootstrap, create repositories, and troubleshoot PaC.",Access to PaC controller logs,Use grep to filter logs; Identify namespace-specific issues,Minimize time to find relevant logs; Enable focused troubleshooting; Reduce log analysis complexity,"pac-combined.adoc -> Splitting logs by namespace, lines 4070-4082",Log filtering technique for namespace isolation
